id,exerciseId,rating,ratingELO,classExamId,correct
54140,1840,0,119,6450,0
54141,3084,0,132,6450,1
54142,2016,0,121,6450,0
54143,2109,0,111,6450,1
54144,2137,0,126,6450,1
54145,8199,0,198,6451,0
54146,8206,0,194,6451,1
54147,8211,0,196,6451,1
54148,8220,0,187,6451,1
54149,8222,0,193,6451,0
54150,2516,0,147,6451,0
54151,1801,0,133,6451,1
54152,1879,0,136,6451,1
54153,1903,0,124,6451,1
54154,1961,0,117,6451,0
54155,2042,0,157,6451,0
54156,2160,0,84,6451,1
54157,8197,0,191,6452,1
54158,8200,0,187,6452,1
54159,8202,0,188,6452,1
54160,8203,0,192,6452,1
54161,8207,0,185,6452,1
54162,8210,0,194,6452,1
54163,8216,0,196,6452,1
54164,8177,0,199,6452,0
54165,8168,0,201,6452,0
54166,8173,0,196,6452,1
54167,1775,0,157,6452,1
54168,1785,0,202,6452,0
54169,1794,0,155,6452,0
54170,1961,0,116,6452,1
54171,2016,0,120,6452,1
54172,2109,0,110,6452,1
54173,2159,0,93,6452,1
54174,2160,0,83,6452,1
54175,8169,0,192,6452,1
54176,8200,0,183,6454,1
54177,8206,0,190,6454,1
54178,8210,0,190,6454,1
54179,8221,0,190,6454,1
54180,2515,0,170,6454,0
54181,1720,0,147,6454,0
54182,7153,0,145,6454,1
54183,2109,0,109,6454,1
54184,2158,0,144,6454,0
54185,1775,0,155,6455,1
54186,1912,0,135,6455,0
54187,7148,0,116,6455,0
54188,7154,0,120,6455,1
54189,8169,0,188,6455,1
54190,8191,0,192,6457,1
54191,8221,0,186,6457,1
54192,1912,0,134,6457,1
54193,7153,0,143,6457,1
54194,2036,0,114,6457,1
54195,8195,0,202,6456,1
54196,8212,0,197,6456,1
54197,8218,0,193,6456,1
54198,1720,0,145,6456,1
54199,5562,0,175,6456,0
54200,1785,0,202,6456,0
54201,2003,0,124,6456,1
54202,2042,0,154,6456,1
54203,2158,0,142,6456,1
54204,8201,0,195,6458,1
54205,8215,0,188,6458,1
54206,8216,0,192,6458,1
54207,8218,0,189,6458,1
54208,8170,0,202,6458,0
54209,7136,0,159,6458,0
54210,1872,0,101,6458,1
54211,2526,0,102,6458,1
54212,1961,0,115,6458,1
54213,2016,0,119,6458,1
54214,2160,0,87,6458,0
54215,8181,0,201,6460,0
54216,8204,0,195,6460,0
54217,8168,0,202,6460,0
54218,5562,0,176,6460,0
54219,2160,0,86,6460,1
54220,8169,0,184,6460,1
54221,8182,0,196,6459,1
54222,8221,0,183,6459,1
54223,8177,0,195,6459,1
54224,1872,0,100,6459,1
54225,1887,0,122,6459,0
54226,8174,0,196,6459,1
54227,7153,0,141,6459,1
54228,2037,0,105,6459,0
54229,2090,0,92,6459,0
54230,8169,0,180,6459,1
54239,8183,0,197,6462,1
54240,8184,0,196,6462,1
54241,8207,0,182,6462,1
54242,8213,0,191,6462,1
54243,8217,0,196,6462,1
54244,8220,0,184,6462,1
54245,2515,0,172,6462,0
54246,1720,0,143,6462,1
54247,1912,0,133,6462,1
54248,8167,0,197,6462,1
54249,2014,0,106,6462,0
54250,8195,0,204,6463,0
54251,8213,0,188,6463,1
54252,1913,0,122,6463,1
54253,1961,0,114,6463,1
54254,2042,0,153,6463,1
54255,2362,0,180,6464,0
54256,9649,0,198,6464,0
54257,8168,0,202,6464,0
54258,1720,0,140,6464,1
54259,1784,0,155,6464,1
54260,1792,0,97,6464,0
54261,2090,0,91,6464,1
54262,8225,0,197,6466,0
54263,8231,0,197,6466,0
54264,1801,0,135,6466,0
54265,8174,0,191,6466,1
54266,2525,0,109,6466,0
54267,8195,0,205,6465,0
54268,8209,0,197,6465,1
54269,8210,0,187,6465,1
54270,8215,0,190,6465,0
54271,8216,0,193,6465,0
54272,5569,0,123,6465,0
54273,1913,0,125,6465,0
54274,2137,0,129,6465,0
54275,8169,0,181,6465,0
54276,1774,0,139,6468,1
54277,8237,0,196,6468,1
54278,1784,0,153,6468,1
54279,8239,0,202,6468,0
54280,1922,0,158,6468,1
54281,7160,0,139,6468,1
54291,8234,0,193,6470,0
54292,8236,0,196,6470,1
54293,8237,0,193,6470,1
54294,1786,0,134,6470,1
54295,1860,0,161,6470,0
54296,8241,0,192,6471,0
54297,1714,0,116,6471,1
54298,8239,0,203,6471,0
54299,1860,0,163,6471,0
54300,2525,0,108,6471,1
54301,7160,0,137,6471,1
54302,8244,0,194,6472,0
54303,8178,0,196,6472,1
54304,8228,0,195,6472,0
54305,8231,0,193,6472,1
54306,8232,0,194,6474,0
54307,8180,0,197,6474,0
54308,9740,0,200,6474,0
54309,1991,0,109,6474,0
54310,1997,0,125,6474,0
54311,8230,0,196,6475,1
54312,8232,0,191,6475,1
54313,8233,0,192,6475,0
54314,8241,0,189,6475,1
54315,1971,0,129,6475,0
54316,2021,0,93,6475,0
54317,8225,0,198,6476,0
54318,8227,0,193,6476,0
54319,8229,0,193,6476,1
54320,8179,0,196,6476,0
54321,1991,0,108,6476,1
54322,8224,0,194,6477,0
54323,9739,0,196,6477,1
54324,1787,0,126,6477,0
54325,1871,0,169,6477,0
54326,2525,0,107,6477,1
54327,1990,0,117,6477,0
54328,8224,0,195,6478,0
54329,8227,0,189,6478,1
54330,8236,0,196,6478,0
54331,2514,0,152,6478,0
54332,1738,0,135,6478,0
54333,1800,0,154,6478,0
54334,8247,0,196,6478,1
54335,7160,0,135,6478,1
54336,2118,0,89,6478,0
54337,1792,0,96,6478,1
54338,8178,0,192,6479,1
54339,8236,0,192,6479,1
54340,1738,0,133,6479,1
54341,1774,0,141,6479,0
54342,7160,0,133,6479,1
54343,2035,0,125,6479,0
54344,8283,0,197,6480,1
54345,8236,0,190,6480,1
54346,8180,0,194,6480,1
54347,9740,0,197,6480,1
54348,1774,0,140,6480,1
54349,8237,0,191,6480,1
54350,1786,0,133,6480,1
54351,1839,0,133,6480,1
54352,1871,0,168,6480,1
54353,1971,0,128,6480,1
54354,2118,0,88,6480,1
54355,8228,0,193,6481,1
54356,8283,0,195,6481,1
54357,8234,0,191,6481,1
54358,9738,0,198,6481,1
54359,9740,0,195,6481,1
54360,1860,0,162,6481,1
54361,1871,0,167,6481,1
54362,2021,0,92,6481,1
54363,8230,0,198,6482,0
54364,8233,0,194,6482,0
54365,9740,0,197,6482,0
54366,8170,0,199,6482,1
54367,5562,0,178,6482,0
54368,1774,0,143,6482,0
54369,1852,0,141,6482,0
54370,8167,0,194,6482,1
54371,10882,0,201,6482,0
54372,8179,0,192,6484,1
54373,1860,0,159,6484,1
54374,1871,0,164,6484,1
54375,1792,0,95,6484,1
54376,8180,0,190,6485,1
54377,9740,0,193,6485,1
54378,1714,0,115,6485,1
54379,1738,0,131,6485,1
54380,7140,0,174,6485,0
54381,1922,0,155,6485,1
54382,1971,0,131,6485,0
54383,1990,0,116,6485,1
54384,2118,0,87,6485,1
54385,2139,0,107,6485,1
54393,8225,0,198,6488,0
54394,8227,0,190,6488,0
54395,9740,0,193,6488,0
54396,3064,0,163,6488,0
54397,1738,0,129,6488,1
54398,7140,0,175,6488,0
54399,1997,0,123,6488,1
54400,2020,0,116,6488,0
54401,8227,0,187,6487,1
54402,8229,0,190,6487,1
54403,9738,0,194,6487,1
54404,8237,0,192,6487,0
54405,1922,0,153,6487,1
54406,1990,0,115,6487,1
54407,2020,0,120,6487,0
54408,1792,0,94,6487,1
54409,8224,0,195,6489,0
54410,8229,0,186,6489,1
54411,9738,0,194,6489,0
54412,8229,0,182,6490,1
54413,8235,0,186,6490,1
54414,8179,0,192,6490,0
54415,1871,0,165,6490,0
54416,8247,0,192,6490,1
54417,2021,0,91,6490,1
54418,8178,0,192,6492,0
54419,8234,0,191,6492,0
54420,8236,0,190,6492,0
54421,8246,0,196,6492,1
54422,2514,0,149,6492,1
54423,8241,0,185,6492,1
54424,1757,0,133,6492,0
54425,7140,0,171,6492,1
54426,2118,0,86,6492,1
54427,8236,0,190,6494,0
54428,8180,0,190,6494,0
54429,2514,0,151,6494,0
54430,1714,0,118,6494,0
54431,1871,0,166,6494,0
54432,1971,0,129,6494,1
54433,2021,0,90,6494,1
54434,7160,0,131,6494,1
54435,2118,0,89,6494,0
54436,2139,0,105,6494,1
54448,8196,0,189,6497,1
54449,8202,0,189,6497,0
54450,8214,0,195,6497,1
54451,1775,0,158,6497,0
54452,1871,0,164,6497,1
54453,8509,0,196,6498,1
54454,8500,0,187,6498,1
54455,8234,0,188,6498,1
54456,8200,0,185,6498,0
54457,8220,0,181,6498,1
54458,5562,0,180,6498,0
54459,2012,0,111,6498,0
54460,2090,0,90,6498,1
54461,8252,0,193,6499,0
54462,8243,0,198,6499,0
54463,8227,0,184,6499,1
54464,8234,0,185,6499,1
54465,8235,0,183,6499,1
54466,8194,0,198,6499,0
54467,8210,0,188,6499,0
54468,8211,0,192,6499,1
54469,1862,0,148,6499,0
54470,1913,0,128,6499,0
54471,3072,0,115,6499,0
54472,3082,0,99,6499,0
54473,2021,0,89,6499,1
54474,7144,0,144,6499,0
54475,7148,0,119,6499,0
54476,7154,0,123,6499,0
54477,2032,0,82,6499,0
54478,8202,0,185,6500,1
54479,8203,0,188,6500,1
54480,8210,0,184,6500,1
54481,8223,0,198,6500,0
54482,8177,0,191,6500,1
54483,2516,0,149,6500,0
54484,1775,0,155,6500,1
54485,2003,0,127,6500,0
54486,2109,0,108,6500,1
54487,8276,0,192,6501,0
54488,8243,0,194,6501,1
54489,9740,0,189,6501,1
54490,2516,0,151,6501,0
54491,1775,0,152,6501,1
54492,1802,0,146,6501,0
54493,7140,0,172,6501,0
54494,1954,0,118,6501,0
54495,1998,0,136,6501,0
54496,2015,0,63,6501,0
54497,2051,0,123,6501,0
54498,9749,0,200,6501,0
54499,2158,0,143,6501,0
54500,2159,0,91,6501,1
54519,8517,0,195,6505,1
54520,8512,0,195,6505,1
54521,8286,0,183,6505,1
54522,8498,0,176,6505,1
54523,8272,0,192,6505,0
54524,8292,0,196,6505,1
54525,1816,0,124,6505,1
54526,1914,0,130,6505,0
54527,8525,0,196,6506,1
54528,8517,0,191,6506,1
54529,8518,0,196,6506,1
54530,8526,0,196,6506,1
54531,8522,0,196,6506,1
54532,8523,0,196,6506,1
54533,8511,0,200,6506,0
54534,8514,0,196,6506,1
54535,8290,0,183,6506,1
54536,10942,0,196,6506,1
54537,8284,0,196,6506,1
54538,1711,0,70,6506,0
54539,1756,0,124,6506,0
54540,1763,0,133,6506,0
54541,1816,0,122,6506,1
54542,1851,0,146,6506,0
54543,7158,0,126,6506,1
54544,2050,0,122,6506,0
54545,2087,0,92,6506,1
54546,8295,0,194,6506,0
54547,8520,0,197,6507,1
54548,8523,0,193,6507,1
54549,8499,0,188,6507,0
54550,8288,0,188,6507,1
54551,8290,0,181,6507,1
54552,8272,0,190,6507,1
54553,8279,0,195,6507,0
54554,1843,0,137,6507,0
54555,2089,0,123,6507,0
54556,8254,0,191,6508,0
54557,8285,0,189,6508,0
54558,8274,0,193,6508,0
54559,1773,0,144,6508,1
54560,1902,0,166,6508,0
54561,3072,0,114,6508,1
54562,8507,0,200,6508,0
54563,7151,0,107,6508,0
54564,7158,0,129,6508,0
54565,8525,0,198,6509,0
54566,8520,0,194,6509,1
54567,8526,0,198,6509,0
54568,8510,0,197,6509,1
54569,8524,0,197,6509,1
54570,8288,0,185,6509,1
54571,8290,0,179,6509,1
54572,8274,0,190,6509,1
54573,8275,0,192,6509,0
54574,10942,0,193,6509,1
54575,8243,0,191,6509,1
54576,8293,0,197,6509,1
54577,2513,0,157,6509,0
54578,1773,0,143,6509,1
54579,1802,0,145,6509,1
54580,1810,0,141,6509,1
54581,3077,0,124,6509,0
54582,1989,0,117,6509,0
54583,2050,0,121,6509,1
54584,2088,0,113,6509,0
54585,8520,0,194,6510,0
54586,8509,0,192,6510,1
54587,8499,0,184,6510,1
54588,8502,0,193,6510,0
54589,8285,0,185,6510,1
54590,2513,0,159,6510,0
54591,1773,0,141,6510,1
54592,1862,0,146,6510,1
54593,3077,0,122,6510,1
54594,8507,0,196,6510,1
54595,7152,0,134,6510,1
54596,2040,0,107,6510,0
54597,8513,0,196,6511,1
54598,8288,0,181,6511,1
54599,8498,0,173,6511,1
54600,8281,0,195,6511,0
54601,8268,0,193,6511,0
54602,8292,0,192,6511,1
54603,1756,0,127,6511,0
54604,1851,0,148,6511,0
54605,1853,0,110,6511,0
54606,1862,0,144,6511,1
54607,2040,0,106,6511,1
54608,2081,0,142,6511,0
54609,8519,0,196,6512,1
54610,8269,0,189,6512,0
54611,8284,0,192,6512,1
54612,5568,0,143,6512,0
54613,1773,0,143,6512,0
54614,7158,0,127,6512,1
54615,8524,0,193,6512,1
54616,8517,0,191,6514,0
54617,8518,0,192,6514,1
54618,8268,0,189,6514,1
54619,8269,0,185,6514,1
54620,1756,0,125,6514,1
54621,1766,0,148,6514,0
54622,7135,0,127,6514,0
54623,8507,0,192,6514,1
54624,2087,0,91,6514,1
54625,8295,0,195,6514,0
54634,8197,0,188,6516,1
54635,8200,0,182,6516,1
54636,8205,0,200,6516,1
54637,8209,0,198,6516,0
54638,8210,0,181,6516,1
54639,8219,0,198,6516,0
54640,8220,0,183,6516,0
54641,2516,0,154,6516,0
54642,1715,0,160,6516,1
54643,5569,0,122,6516,1
54644,1794,0,158,6516,0
54645,1841,0,140,6516,1
54646,1961,0,118,6516,0
54647,2003,0,130,6516,0
54648,2137,0,132,6516,0
54649,8181,0,197,6517,1
54650,8182,0,192,6517,1
54651,8184,0,197,6517,0
54652,8168,0,198,6517,1
54653,9741,0,202,6517,0
54654,1840,0,118,6517,1
54655,1912,0,131,6517,1
54656,2014,0,110,6517,0
54657,2015,0,62,6517,1
54658,2037,0,104,6517,1
54659,2090,0,89,6517,1
54660,2119,0,80,6517,0
54661,2158,0,141,6517,1
54662,2159,0,90,6517,1
54663,2160,0,85,6517,1
54664,8230,0,198,6518,0
54665,8233,0,190,6518,1
54666,8236,0,186,6518,1
54667,9740,0,190,6518,0
54668,1738,0,127,6518,1
54669,8239,0,199,6518,1
54670,1871,0,161,6518,1
54671,1922,0,151,6518,1
54672,1991,0,107,6518,1
54673,2020,0,123,6518,0
54674,2035,0,128,6518,0
54675,2150,0,86,6518,1
54676,8254,0,187,6520,1
54677,8272,0,186,6520,1
54678,8273,0,199,6520,1
54679,8275,0,188,6520,1
54680,10942,0,189,6520,1
54681,8277,0,192,6520,0
54682,8279,0,191,6520,1
54683,8243,0,188,6520,1
54684,8292,0,189,6520,1
54685,1766,0,146,6520,1
54686,1851,0,146,6520,1
54687,1853,0,109,6520,1
54688,1914,0,129,6520,1
54689,1989,0,116,6520,1
54690,7151,0,106,6520,1
54691,2048,0,94,6520,0
54692,2081,0,141,6520,1
54693,2088,0,112,6520,1
54702,8225,0,194,6521,1
54703,8228,0,190,6521,1
54704,8246,0,193,6521,1
54705,9738,0,191,6521,1
54706,3064,0,161,6521,1
54707,8237,0,189,6521,1
54708,1792,0,93,6521,1
54709,1839,0,132,6521,1
54710,2525,0,106,6521,1
54711,3082,0,98,6521,1
54712,1991,0,106,6521,1
54713,7160,0,134,6521,0
54714,8254,0,188,6523,0
54715,8277,0,192,6523,0
54716,8231,0,189,6523,1
54717,2514,0,153,6523,0
54718,2526,0,101,6523,1
54719,7160,0,132,6523,1
54720,8273,0,199,6524,0
54721,1840,0,117,6524,1
54722,1841,0,138,6524,1
54723,1850,0,121,6524,1
54724,1912,0,134,6524,0
54725,8196,0,186,6525,1
54726,8201,0,192,6525,1
54727,8210,0,179,6525,1
54728,8211,0,189,6525,1
54729,8212,0,194,6525,1
54730,8213,0,186,6525,1
54731,8219,0,195,6525,1
54732,8220,0,181,6525,1
54733,1715,0,159,6525,1
54734,5569,0,121,6525,1
54735,1785,0,199,6525,1
54736,1879,0,135,6525,1
54737,1903,0,123,6525,1
54738,3084,0,136,6525,0
54757,8234,0,183,6528,1
54758,8199,0,200,6528,0
54759,1852,0,140,6528,1
54760,2016,0,118,6528,1
54761,2032,0,81,6528,1
54762,8275,0,186,6529,1
54763,8224,0,192,6529,1
54764,7141,0,162,6529,0
54765,1879,0,134,6529,1
54766,1921,0,148,6529,0
54767,7159,0,126,6529,0
54768,2109,0,107,6529,1
54769,2131,0,101,6529,0
54770,8198,0,199,6530,0
54771,8200,0,180,6530,1
54772,8204,0,193,6530,1
54773,8214,0,193,6530,1
54774,8216,0,196,6530,0
54775,8218,0,192,6530,0
54776,8220,0,179,6530,1
54777,8173,0,198,6530,0
54778,5562,0,178,6530,1
54779,1823,0,145,6530,0
54780,1872,0,99,6530,1
54781,1912,0,133,6530,1
54782,1913,0,127,6530,1
54783,3084,0,135,6530,1
54784,1998,0,140,6530,0
54785,7159,0,130,6530,0
54786,2051,0,122,6530,1
54787,2159,0,89,6530,1
54788,8169,0,183,6530,0
54805,8195,0,202,6532,1
54806,8196,0,188,6532,0
54807,8198,0,196,6532,1
54808,8199,0,197,6532,1
54809,8201,0,189,6532,1
54810,8202,0,182,6532,1
54811,8204,0,195,6532,0
54812,8206,0,192,6532,0
54813,8207,0,184,6532,0
54814,8217,0,197,6532,0
54815,8221,0,185,6532,0
54816,8223,0,199,6532,0
54817,1794,0,156,6532,1
54818,1841,0,141,6532,0
54819,1961,0,121,6532,0
54820,1998,0,143,6532,0
54821,8169,0,180,6532,1
54822,8202,0,179,6533,1
54823,8207,0,181,6533,1
54824,8210,0,180,6533,0
54825,8211,0,190,6533,0
54826,8214,0,189,6533,1
54827,8216,0,192,6533,1
54828,8219,0,196,6533,0
54829,8221,0,182,6533,1
54830,2516,0,152,6533,1
54831,1785,0,200,6533,0
54832,1794,0,154,6533,1
54833,1841,0,139,6533,1
54834,1998,0,141,6533,1
54835,7154,0,126,6533,0
54836,2109,0,111,6533,0
54837,2137,0,130,6533,1
54838,8205,0,201,6533,0
54839,8189,0,196,6534,1
54840,8190,0,201,6534,0
54841,2515,0,169,6534,1
54842,1817,0,214,6534,1
54843,1823,0,143,6534,1
54844,1850,0,120,6534,1
54845,1852,0,143,6534,0
54846,1887,0,121,6534,1
54847,8167,0,190,6534,1
54848,8174,0,188,6534,1
54849,2119,0,79,6534,1
54850,2160,0,89,6534,0
54851,10880,0,201,6534,0
54852,8180,0,191,6535,0
54853,8199,0,194,6535,1
54854,8200,0,182,6535,0
54855,1887,0,124,6535,0
54856,1922,0,149,6535,1
54857,8174,0,189,6535,0
54858,2158,0,144,6535,0
54859,8274,0,192,6536,0
54860,8227,0,182,6536,1
54861,8231,0,191,6536,0
54862,8233,0,192,6536,0
54863,8284,0,189,6536,1
54864,1712,0,156,6536,0
54865,1715,0,162,6536,0
54866,1787,0,125,6536,1
54867,1801,0,138,6536,0
54868,1843,0,136,6536,1
54869,1922,0,147,6536,1
54870,8253,0,189,6537,0
54871,8224,0,189,6537,1
54872,8225,0,191,6537,1
54873,8201,0,186,6537,1
54874,8204,0,196,6537,0
54875,8216,0,189,6537,1
54876,8220,0,177,6537,1
54877,8177,0,188,6537,1
54878,8168,0,195,6537,1
54879,5569,0,120,6537,1
54880,1775,0,155,6537,0
54881,1800,0,152,6537,1
54882,8174,0,186,6537,1
54883,3072,0,113,6537,1
54884,7144,0,143,6537,1
54885,7153,0,140,6537,1
54886,2137,0,129,6537,1
54887,8229,0,183,6538,0
54888,8234,0,184,6538,0
54889,1714,0,117,6538,1
54890,7140,0,173,6538,0
54891,1990,0,118,6538,0
54892,8247,0,193,6538,0
54893,8194,0,195,6539,1
54894,8207,0,179,6539,1
54895,8292,0,186,6539,1
54896,2514,0,152,6539,1
54897,5562,0,176,6539,1
54898,5569,0,119,6539,1
54899,1954,0,117,6539,1
54900,1997,0,127,6539,0
54901,8254,0,186,6540,1
54902,8273,0,201,6540,0
54903,8277,0,189,6540,1
54904,8278,0,190,6540,0
54905,8249,0,188,6540,0
54906,8225,0,193,6540,0
54907,8181,0,199,6540,0
54908,8193,0,201,6540,0
54909,8201,0,183,6540,1
54910,8202,0,177,6540,1
54911,8212,0,196,6540,0
54912,1766,0,145,6540,1
54913,1775,0,158,6540,0
54914,7151,0,110,6540,0
54915,2118,0,88,6540,1
54916,8205,0,202,6540,0
54917,8227,0,179,6541,1
54918,8229,0,180,6541,1
54919,8190,0,202,6541,0
54920,1774,0,146,6541,0
54921,2137,0,128,6541,1
54922,8250,0,187,6542,0
54923,8188,0,202,6542,0
54924,8196,0,184,6542,1
54925,3064,0,163,6542,0
54926,1786,0,131,6542,1
54927,2119,0,78,6542,1
54928,8194,0,191,6543,1
54929,8200,0,183,6543,0
54930,8201,0,180,6543,1
54931,8212,0,192,6543,1
54932,8221,0,179,6543,1
54933,8222,0,190,6543,1
54934,1785,0,201,6543,0
54935,1801,0,137,6543,1
54936,1852,0,146,6543,0
54937,1879,0,137,6543,0
54938,1903,0,122,6543,1
54939,3084,0,133,6543,1
54940,7154,0,125,6543,1
54941,2137,0,127,6543,1
54942,2160,0,88,6543,1
54943,8205,0,198,6543,1
54944,8189,0,192,6544,1
54945,1802,0,143,6544,1
54946,1903,0,121,6544,1
54947,1971,0,128,6544,1
54948,1989,0,119,6544,0
54949,2042,0,155,6544,0
54950,2048,0,93,6544,1
54951,8233,0,188,6545,1
54952,8215,0,191,6545,0
54953,1800,0,154,6545,0
54954,1998,0,139,6545,1
54955,2015,0,61,6545,1
54956,7148,0,118,6545,1
54965,8277,0,185,6546,1
54966,8250,0,183,6546,1
54967,8224,0,185,6546,1
54968,8204,0,197,6546,0
54969,8212,0,193,6546,0
54970,8222,0,186,6546,1
54971,9741,0,198,6546,1
54972,1711,0,74,6546,0
54973,8233,0,189,6548,0
54974,8236,0,183,6548,1
54975,8187,0,196,6548,1
54976,3064,0,161,6548,1
54977,1720,0,138,6548,1
54978,1850,0,119,6548,1
54979,1871,0,163,6548,0
54980,3082,0,97,6548,1
54981,1954,0,116,6548,1
54982,7159,0,133,6548,0
54983,2035,0,131,6548,0
54984,2037,0,103,6548,1
54985,2118,0,87,6548,1
54986,10882,0,197,6548,1
54987,8225,0,189,6549,1
54988,8228,0,187,6549,1
54989,8230,0,199,6549,0
54990,8246,0,189,6549,1
54991,2514,0,150,6549,1
54992,1774,0,144,6549,1
54993,8237,0,186,6549,1
54994,1786,0,130,6549,1
54995,1860,0,157,6549,1
54996,1990,0,117,6549,1
54997,2035,0,134,6549,0
54998,2150,0,85,6549,1
54999,8272,0,183,6550,1
55000,8229,0,182,6550,0
55001,8230,0,200,6550,0
55002,8232,0,193,6550,0
55003,3064,0,159,6550,1
55004,1774,0,143,6550,1
55005,8240,0,195,6550,1
55006,1851,0,145,6550,1
55007,2525,0,105,6550,1
55008,1989,0,118,6550,1
55009,2139,0,104,6550,1
55010,8201,0,183,6551,0
55011,8202,0,175,6551,1
55012,8203,0,190,6551,0
55013,8204,0,199,6551,0
55014,8208,0,198,6551,0
55015,8216,0,186,6551,1
55016,8219,0,193,6551,1
55017,8177,0,185,6551,1
55018,1775,0,157,6551,1
55019,1794,0,157,6551,0
55020,1801,0,136,6551,1
55021,1879,0,136,6551,1
55022,3084,0,132,6551,1
55023,1961,0,125,6551,0
55024,1998,0,138,6551,1
55025,2109,0,110,6551,1
55026,8169,0,177,6551,1
55027,8496,0,199,6552,1
55028,10942,0,185,6552,1
55029,8199,0,194,6552,0
55030,8203,0,190,6552,0
55031,8207,0,180,6552,0
55032,8220,0,173,6552,1
55033,8241,0,185,6552,0
55034,1757,0,135,6552,0
55035,1774,0,145,6552,0
55036,1794,0,158,6552,0
55037,7140,0,174,6552,0
55038,1912,0,135,6552,0
55039,1989,0,120,6552,0
55040,2042,0,156,6552,0
55041,8244,0,190,6553,1
55042,8233,0,186,6553,1
55043,8215,0,188,6553,1
55044,1720,0,137,6553,1
55045,1785,0,197,6553,1
55046,2088,0,116,6553,0
55047,2159,0,88,6553,1
55048,8278,0,187,6554,1
55049,8235,0,184,6554,0
55050,8179,0,189,6554,1
55051,8203,0,187,6554,1
55052,8213,0,183,6554,1
55053,1711,0,73,6554,1
55054,7136,0,157,6554,1
55055,1840,0,116,6554,1
55056,1850,0,118,6554,1
55057,1903,0,120,6554,1
55058,1997,0,126,6554,1
55059,2042,0,154,6554,1
55060,2119,0,82,6554,0
55061,10857,0,201,6554,0
55062,8270,0,195,6555,1
55063,8276,0,188,6555,1
55064,8232,0,189,6555,1
55065,8233,0,182,6555,1
55066,8236,0,180,6555,1
55067,8183,0,198,6555,0
55068,8201,0,180,6555,1
55069,8220,0,170,6555,1
55070,8166,0,196,6555,1
55071,8246,0,186,6555,1
55072,9739,0,192,6555,1
55073,1843,0,139,6555,0
55074,2042,0,152,6555,1
55075,2051,0,125,6555,0
55076,8235,0,181,6556,1
55077,8208,0,194,6556,1
55078,9740,0,187,6556,1
55079,1850,0,117,6556,1
55080,1913,0,126,6556,1
55081,7148,0,117,6556,1
55082,8276,0,185,6557,1
55083,8182,0,189,6557,1
55084,9740,0,184,6557,1
55085,8174,0,184,6557,1
55086,2037,0,107,6557,0
55087,8205,0,195,6557,1
55088,8179,0,190,6558,0
55089,8181,0,200,6558,0
55090,8190,0,203,6558,0
55091,8211,0,186,6558,1
55092,8213,0,180,6558,1
55093,8177,0,182,6558,1
55094,2513,0,161,6558,0
55095,1785,0,198,6558,0
55096,1850,0,116,6558,1
55097,1912,0,138,6558,0
55098,2014,0,109,6558,1
55099,7148,0,116,6558,1
55100,2119,0,86,6558,0
55101,8229,0,179,6559,1
55102,8230,0,201,6559,0
55103,8231,0,192,6559,0
55104,8181,0,201,6559,0
55105,8182,0,186,6559,1
55106,8183,0,199,6559,0
55107,1784,0,151,6559,1
55108,7136,0,155,6559,1
55109,1990,0,116,6559,1
55110,1997,0,129,6559,0
55111,2037,0,106,6559,1
55112,8228,0,189,6560,0
55113,8233,0,180,6560,1
55114,8188,0,199,6560,1
55115,8214,0,187,6560,1
55116,8170,0,201,6560,0
55117,1757,0,139,6560,0
55118,2525,0,104,6560,1
55119,2081,0,144,6560,0
55120,2087,0,90,6560,1
55121,8205,0,192,6560,1
55122,8279,0,187,6561,1
55123,8193,0,197,6561,1
55124,8198,0,197,6561,0
55125,8207,0,181,6561,0
55126,8220,0,167,6561,1
55127,9738,0,192,6561,0
55128,1714,0,116,6561,1
55129,5562,0,177,6561,0
55130,1774,0,147,6561,0
55131,1852,0,148,6561,0
55132,8167,0,191,6561,0
55133,1991,0,109,6561,0
55134,1998,0,140,6561,0
55135,10857,0,197,6561,1
55136,8169,0,178,6561,0
55137,8253,0,187,6562,1
55138,8228,0,187,6562,1
55139,8234,0,182,6562,1
55140,8194,0,189,6562,1
55141,8206,0,190,6562,1
55142,8207,0,179,6562,1
55143,8209,0,196,6562,1
55144,8284,0,187,6562,1
55145,1712,0,159,6562,0
55146,1841,0,138,6562,1
55147,1850,0,115,6562,1
55148,1872,0,98,6562,1
55149,1922,0,146,6562,1
55150,8174,0,182,6562,1
55151,2020,0,122,6562,1
55152,2109,0,109,6562,1
55153,10880,0,198,6562,1
55154,8226,0,195,6563,0
55155,8217,0,194,6563,1
55156,8223,0,196,6563,1
55157,5569,0,118,6563,1
55158,1756,0,129,6563,0
55159,8237,0,188,6563,0
55160,1851,0,144,6563,1
55161,1902,0,168,6563,0
55162,3072,0,112,6563,1
55163,1971,0,127,6563,1
55164,2081,0,143,6563,1
55165,8275,0,182,6565,1
55166,8178,0,188,6565,1
55167,8211,0,182,6565,1
55168,8221,0,175,6565,1
55169,8246,0,187,6565,0
55170,2516,0,149,6565,1
55171,1738,0,125,6565,1
55172,8237,0,189,6565,0
55173,1879,0,138,6565,0
55174,3082,0,96,6565,1
55175,2137,0,125,6565,1
55176,8250,0,185,6566,0
55177,8181,0,202,6566,0
55178,9740,0,181,6566,1
55179,5569,0,117,6566,1
55180,1903,0,123,6566,0
55181,1922,0,144,6566,1
